unique_id,category,length_type,num_audio,n_choices,method,method_name,signal,budget,n_particles,gold_letter,selected_letter,majority_letter,preds,distinct_ratio,consensus,ess_ratio,parsed_ratio,oracle_correct,selected_correct,majority_correct,error
age_prediction_c7a1aca8-beb0-4731-a1f5-a3a847397f10,age_prediction,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_b70ea306-5786-47c4-99fd-f4f21e1daa1a,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_1320691a-28ad-4ae6-91af-bc600f2da070,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_4799ebbf-dad5-42b3-99ca-f5d1eb1ff14d,age_prediction,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_c822dc50-8015-48ee-914e-c59c31c39d95,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_0e2bcc7e-51d7-4e72-a88c-006a52c52035,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_fce3e640-99f5-440b-a0af-9f68c3a9b9a5,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_2665c584-aef1-4422-8d9c-4896b9517fec,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_c713e516-12a5-40f4-ba0f-fc0638cf92c0,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_dc494afa-1b45-40ed-92f9-50fa70e7546f,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_66783b3c-5a9b-4a69-b5f2-94ed35c1834c,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_649c539f-0491-4967-8ce7-ea3ba29ddd8c,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_594cb44d-1ef6-4e4d-8d9d-11ce0218eca6,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_e1377dac-f579-47a9-8171-4db1abca0ea2,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_3a515e81-f354-4b41-8804-985f9322afdc,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_77d5f461-58e7-462c-9387-9bddb3be72ec,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_82adb70f-a1a0-4fed-8f8e-e9cd98088f7f,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_c1f9ef57-1921-4cb1-845e-fc1693f8afec,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_bb720d6f-b80e-4025-8048-279f3831e4b5,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_21a82949-001b-4177-b38b-d00beecdcf76,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_661c754f-0d30-4865-80fe-6968cdd423aa,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_727b4bd4-93ce-40d7-a64a-3094d9e983f4,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_ccdf8383-e70f-49b0-86c6-024c10ed181a,age_prediction,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_92c6cd95-15f0-4930-af44-162642925dc6,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_60f3c1d3-ec8d-4dcf-acf0-4520935ce26e,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_a4166aa3-88e7-41b7-83e6-80fc7253ff5e,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_e5a797bd-aadd-4e2e-b7f7-4ac2ad78e9a4,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_b5d89723-16c2-4faa-8b02-fd677a2279b3,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_f56166a9-334f-486c-8036-7d201c499b90,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_409760fb-5127-4980-9436-9e74dab422b0,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_4851fdaa-5105-4e52-bd34-ee9cc895557f,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_9ef40616-4a89-4808-b8ea-1112205a10cb,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_e5d228d6-ebdf-4cf0-8bcc-7dcbba098bb0,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_fb31be56-e080-4e1e-9831-928591ed4ca1,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_40312edf-7622-42f3-9f3f-b01e276b091c,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_b75c3cb6-0179-42cb-87da-6deda75aba3b,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_288ad537-ade1-4123-8c4d-a122ae0a3801,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_0e77e089-383f-47ec-a0f4-54352d79a741,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_89224276-a6cf-4c5a-9b2b-bb2537f90c0f,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_ecf36985-00ab-46e5-a867-dfe8223771ae,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_25a7fa02-5d29-455f-884c-56a2772e8d1d,age_prediction,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_58e1d6e6-5050-443c-9508-54f02a26446c,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,D,D,D,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_2930fe65-50ff-408c-8088-5e8824e0e602,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_12b3ce43-38cb-4573-80fc-5900464995e6,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_2d5a5f3f-6280-4ae0-9f65-7556eee36fe9,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_5f479a08-8899-436c-ad80-b10263396b4b,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_0509a4af-5909-47c6-ab47-c15d94309431,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_214caa67-3de5-438e-9f63-d02052caba63,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_bffe4d40-3d29-4139-aa1c-7e521533c388,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_26c138e6-245b-4394-b3bf-f25657e45302,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_9de22b6b-0853-4f4a-9dd9-b4cf27314cce,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_a8a1b7c4-c6f8-42c9-bf6d-f7a95481d99d,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_a30babe2-f4d3-4bd1-978b-af657fa184e7,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_22e33501-9330-493b-8319-2aa44de851cb,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_6140ff30-5085-40ea-a05c-f82c51820a50,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_4913e99c-6d89-4c60-b81f-dcb4a6ba81c0,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_a1e029d9-558a-4a35-83ec-84fd620637e1,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_78f29840-42e2-461a-9d99-afbd96d89f88,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_0032bbc7-2839-4b61-810a-cadc8b5752e6,age_prediction,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_d5607955-b24e-4600-8a58-a35a69d1687d,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_0d432495-a5d2-44e2-9a83-d1b783c40c81,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_714aa90b-3eb3-4bc8-b688-c299b26f4d65,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_1a5cbad5-dfe4-41e3-a3bd-30e67f6c3400,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_21ac19ba-954c-4b90-bc2f-a49973c24023,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_0508f747-04f0-4f51-981d-d2644df42949,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_f5429e30-17b4-4b3c-9ce1-235d401acdf0,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_7c4b0ad4-2a74-4907-adfd-49cbae3ea6ee,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_f6963c4b-3747-43c0-aa98-a3acf202824b,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_1c913ded-32e5-4456-aaae-8124ec118dc8,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_5555942a-1eb1-4ca0-844b-98b15b7f603f,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_56fa5134-6af3-47ca-9123-c2cbccb4edfc,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_4512d7ab-99d8-45b7-8c55-f947884c832e,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_8057e929-cb9e-487f-9234-894e32af8669,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_669f6da4-052a-4f9f-bdfe-89bde1091406,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_4def35b7-5190-4277-b4d5-b4d29278672f,age_prediction,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_2c9acc9a-6aec-4850-b667-7667a2b68cb2,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_796d30e1-f349-4be0-a92e-1cb4437adabb,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_2d9447d9-55e2-4139-b2a1-8d268f2ffeb8,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_5d2124c6-0df1-43da-9fe6-8f3de15bfe7c,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_b1bb9005-c3a8-42ed-a07d-2cdee7fc6b43,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_3db7f43f-b28d-4655-b96c-9466841b264f,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_de42a395-63c3-4069-b1c4-e9ab1070d6eb,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_8ca13be5-f1c9-4159-b7b3-5d4dbfec49f3,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
age_prediction_5b454a34-8dfd-41b8-8a11-8e1b42d3046c,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_de1d6e94-816f-4c1b-8ec7-7c51af5c0dbb,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
age_prediction_f63e6dd9-9a2e-4daf-a067-c2e35dafd7c3,age_prediction,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_7ee12cb1-a1c6-433e-b4d9-0b55a72c2d52,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_d50b8424-16fd-4b77-8c10-b92e1a07f5c4,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
background_scene_recognition_475fe099-7494-4554-ae33-313ce25bc593,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_48e5584e-1cdf-4bd2-a40b-cd2dcd0b3e09,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_4182a6f1-de76-49a8-9617-994cae50c1bb,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_43c2a6d9-9daa-4484-9767-720260f97a22,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_6a792278-2a5c-4a7b-ab24-81b95419d0a9,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_280b21eb-6b53-42cf-8962-e14f11b8ac8d,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
background_scene_recognition_26bf02be-ce4e-4f72-8307-7c29e2498791,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_49a75e7e-e5cc-446a-841d-4bb3c9811bbd,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_e3d60fdc-31ff-4b76-884c-4fd9b5552f6c,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
background_scene_recognition_33925787-3dcc-4654-82e6-bbd7b7caa023,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_52d4fc43-ce84-41cf-be7f-83674ffc4453,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
background_scene_recognition_e2deea02-ba4c-4dfc-bcbf-273f90c0ea42,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_f9a3d429-38c9-4ece-9554-a5c66cc6575e,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_d25745ac-f89e-446b-b9fa-d382b38376de,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_2a8b4224-452b-4a32-960f-ade6577bae6e,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,D,D,D,1.0,1.0,1.0,1.0,True,True,True,
background_scene_recognition_d5f94487-9a38-464e-ac41-ccafa06ce3de,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
background_scene_recognition_f46af175-951f-4d00-8753-64d74c571081,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_68119d4d-17f2-4d87-a26c-3935424c42e1,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_36124483-9da3-4085-b9f4-adbf846cc71a,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_15fc2c58-b0d7-49fa-9380-e9108ab79061,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_054f1cc7-56ef-4e3d-b81d-e4454969fd61,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_976c4462-e958-4d43-bf5f-9d5703f64afc,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,D,D,D,1.0,1.0,1.0,1.0,True,True,True,
background_scene_recognition_d9865587-ce77-4544-a2d7-dd986da1c175,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_9809656f-2115-4b8e-a84c-df7fb5407f11,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_ff2ed232-9a5c-48d6-b06d-cc4121114683,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_279a2abb-db8a-4476-b9c4-b8643f48c806,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_ec34840d-7833-428f-8c2d-865329ea692d,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
background_scene_recognition_97716029-9d4e-4ea1-8733-0eb16f803e90,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_caf0f6c0-43ec-484f-84c5-8ed64dc86e5f,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_881ab7b9-070b-4f2b-9bf0-8b2efbf9c41c,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_46ab2e2c-d2aa-459e-835f-4bb63d9d3ece,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
background_scene_recognition_5f41b9b2-d443-4725-a946-16cf9a39a0fe,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
background_scene_recognition_a6d3d287-51a8-426e-b1ec-8550a2c74110,background_scene_recognition,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
